cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,patrol_boro,station_name,vic_age_group,vic_race,vic_sex
279756005,2023-12-30T00:00:00.000,20:00:00,2023-12-31T00:00:00.000,08:00:00,60.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BROOKLYN,REAR OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),986884.0,152963.0,UNKNOWN,UNKNOWN,U,,40.586525,-73.990514,"(40.586525, -73.990514)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
279755986,2023-12-31T00:00:00.000,05:00:00,2023-12-31T00:00:00.000,05:10:00,44.0,2023-12-31T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,(null),(null),N.Y. POLICE DEPT,0,(null),(null),(null),1005492.0,244651.0,UNKNOWN,UNKNOWN,U,,40.838160169173385,-73.92323264460563,"(40.838160169173385, -73.92323264460563)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M
279763313,2023-12-31T00:00:00.000,22:50:00,2023-12-31T00:00:00.000,23:05:00,44.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008716.0,241263.0,UNKNOWN,UNKNOWN,U,,40.828854,-73.911592,"(40.828854, -73.911592)",PATROL BORO BRONX,(null),65+,BLACK,M
279761629,2023-12-31T00:00:00.000,20:15:00,2023-12-31T00:00:00.000,20:18:00,40.0,2023-12-31T00:00:00.000,355,OFFENSES AGAINST THE PERSON,115.0,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1004418.0,234736.0,25-44,BLACK,M,,40.81094883779471,-73.92714381874927,"(40.81094883779471, -73.92714381874927)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,M
279752749,2023-12-31T00:00:00.000,13:00:00,2023-12-31T00:00:00.000,13:16:00,113.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1052995.0,188788.0,25-44,BLACK,M,,40.684591,-73.752131,"(40.684591, -73.752131)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,F
279740773,2023-12-31T00:00:00.000,04:30:00,2023-12-31T00:00:00.000,05:15:00,9.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),14762,990324.0,202686.0,UNKNOWN,UNKNOWN,U,,40.723001,-73.978086,"(40.723001, -73.978086)",PATROL BORO MAN SOUTH,(null),25-44,WHITE HISPANIC,M
279762843,2023-12-31T00:00:00.000,22:30:00,2023-12-31T00:00:00.000,22:57:00,10.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),983422.0,209491.0,25-44,BLACK,F,,40.741682,-74.002985,"(40.741682, -74.002985)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
279756082,2023-12-29T00:00:00.000,17:00:00,2023-12-30T00:00:00.000,07:00:00,123.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),929266.0,127386.0,(null),(null),(null),,40.51615,-74.19775,"(40.51615, -74.19775)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE,M
279739137,2023-12-27T00:00:00.000,17:26:00,2023-12-27T00:00:00.000,17:30:00,42.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1012274.0,242770.0,UNKNOWN,BLACK HISPANIC,M,,40.832979,-73.898729,"(40.832979, -73.898729)",PATROL BORO BRONX,(null),25-44,BLACK,M
279754178,2023-12-30T00:00:00.000,21:51:00,2023-12-30T00:00:00.000,21:52:00,14.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),987220.0,212676.0,UNKNOWN,BLACK,M,,40.750423,-73.98928,"(40.750423, -73.98928)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
279760345,2023-12-31T00:00:00.000,18:08:00,2023-12-31T00:00:00.000,18:34:00,41.0,2023-12-31T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1012791.0,238814.0,45-64,BLACK HISPANIC,M,,40.82211871477908,-73.89687933622004,"(40.82211871477908, -73.89687933622004)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
279761617,2023-12-31T00:00:00.000,18:50:00,2023-12-31T00:00:00.000,19:00:00,32.0,2023-12-31T00:00:00.000,105,ROBBERY,377.0,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,MANHATTAN,INSIDE,SMOKE SHOP,N.Y. POLICE DEPT,0,(null),(null),(null),1001199.0,236927.0,18-24,BLACK,U,,40.816972,-73.938765,"(40.816972, -73.938765)",PATROL BORO MAN NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M
279760301,2023-12-31T00:00:00.000,17:00:00,2023-12-31T00:00:00.000,17:15:00,7.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986741.0,198332.0,25-44,WHITE HISPANIC,F,,40.711053,-73.991012,"(40.711053, -73.991012)",PATROL BORO MAN SOUTH,(null),25-44,BLACK,M
279741122,2023-12-30T00:00:00.000,07:30:00,2023-12-30T00:00:00.000,09:30:00,28.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GYM/FITNESS FACILITY,N.Y. POLICE DEPT,0,(null),(null),(null),998627.0,231232.0,(null),(null),(null),,40.801344,-73.948071,"(40.801344, -73.948071)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,M
279807757,2023-12-31T00:00:00.000,20:00:00,2023-12-31T00:00:00.000,20:09:00,103.0,2023-12-31T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,(null),RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1048499.0,199217.0,25-44,ASIAN / PACIFIC ISLANDER,M,,40.713249,-73.768242,"(40.713249, -73.768242)",PATROL BORO QUEENS SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
279750939,2023-12-30T00:00:00.000,09:19:00,2023-12-30T00:00:00.000,09:32:00,109.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1030720.0,224100.0,UNKNOWN,BLACK,M,,40.781659,-73.832201,"(40.781659, -73.832201)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279745592,2023-12-31T00:00:00.000,09:00:00,2023-12-31T00:00:00.000,09:25:00,20.0,2023-12-31T00:00:00.000,105,ROBBERY,389.0,"ROBBERY,DWELLING",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),987251.0,221042.0,25-44,WHITE HISPANIC,M,,40.773386,-73.989162,"(40.773386, -73.989162)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
279757896,2023-12-31T00:00:00.000,11:25:00,2023-12-31T00:00:00.000,11:35:00,110.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1017422.0,211612.0,UNKNOWN,UNKNOWN,M,,40.747442,-73.88028,"(40.747442, -73.88028)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE HISPANIC,F
279769487,2023-12-31T00:00:00.000,22:00:00,2023-12-31T00:00:00.000,22:30:00,120.0,2023-12-31T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),1292,961612.0,166618.0,UNKNOWN,UNKNOWN,F,,40.623977,-74.081548,"(40.623977, -74.081548)",PATROL BORO STATEN ISLAND,(null),18-24,BLACK,F
279743146,2023-12-31T00:00:00.000,06:00:00,2023-12-31T00:00:00.000,06:10:00,105.0,2023-12-31T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1058784.0,204022.0,UNKNOWN,UNKNOWN,U,,40.726357,-73.731088,"(40.726357, -73.731088)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
279763285,2023-12-31T00:00:00.000,21:00:00,2023-12-31T00:00:00.000,21:30:00,14.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,415.0,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987078.0,215157.0,UNKNOWN,UNKNOWN,U,,40.757232265258125,-73.98979219054627,"(40.757232265258125, -73.98979219054627)",PATROL BORO MAN SOUTH,(null),18-24,ASIAN / PACIFIC ISLANDER,F
279746986,2023-11-08T00:00:00.000,09:00:00,2023-11-09T00:00:00.000,12:30:00,24.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),994461.0,229430.0,UNKNOWN,UNKNOWN,U,,40.796405,-73.963118,"(40.796405, -73.963118)",PATROL BORO MAN NORTH,(null),45-64,BLACK,M
279761643,2023-12-31T00:00:00.000,20:00:00,,(null),43.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1017170.0,241120.0,(null),(null),(null),,40.82843278878286,-73.88104640162443,"(40.82843278878286, -73.88104640162443)",PATROL BORO BRONX,(null),18-24,BLACK,F
279763009,2023-12-30T00:00:00.000,22:00:00,2023-12-31T00:00:00.000,02:30:00,103.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1045185.0,195827.0,UNKNOWN,BLACK,M,,40.703969,-73.780224,"(40.703969, -73.780224)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
279760406,2023-12-31T00:00:00.000,07:40:00,2023-12-31T00:00:00.000,07:48:00,70.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,(null),N.Y. POLICE DEPT,0,(null),(null),(null),995386.0,173939.0,18-24,BLACK,M,,40.644092,-73.959872,"(40.644092, -73.959872)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
279763478,2023-12-31T00:00:00.000,21:20:00,2023-12-31T00:00:00.000,21:30:00,123.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),932035.0,132750.0,45-64,WHITE,M,,40.530892,-74.187833,"(40.530892, -74.187833)",PATROL BORO STATEN ISLAND,(null),18-24,WHITE,M
279763475,2023-12-31T00:00:00.000,19:15:00,2023-12-31T00:00:00.000,19:23:00,121.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,LIQUOR STORE,N.Y. POLICE DEPT,0,(null),(null),(null),940598.0,167432.0,UNKNOWN,BLACK,M,,40.626133,-74.157252,"(40.626133, -74.157252)",PATROL BORO STATEN ISLAND,(null),UNKNOWN,UNKNOWN,D
279754298,2023-12-31T00:00:00.000,09:00:00,2023-12-31T00:00:00.000,09:05:00,102.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1034424.0,195429.0,(null),(null),(null),,40.702942,-73.81904,"(40.702942, -73.81904)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,F
279759144,2023-12-31T00:00:00.000,01:49:00,,(null),43.0,2023-12-31T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BRONX,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1024552.0,237792.0,UNKNOWN,UNKNOWN,U,,40.819269,-73.85439,"(40.819269, -73.85439)",PATROL BORO BRONX,(null),45-64,BLACK,M
279757898,2023-12-22T00:00:00.000,08:18:00,2023-12-22T00:00:00.000,08:21:00,110.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1018896.0,207065.0,UNKNOWN,UNKNOWN,U,,40.734955,-73.874983,"(40.734955, -73.874983)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279752678,2023-12-30T00:00:00.000,17:00:00,2023-12-30T00:00:00.000,17:30:00,42.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1014900.0,243466.0,UNKNOWN,UNKNOWN,U,,40.834882,-73.889236,"(40.834882, -73.889236)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
279754225,2023-12-31T00:00:00.000,09:22:00,2023-12-31T00:00:00.000,09:30:00,42.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008996.0,239726.0,25-44,BLACK,M,,40.82463334182152,-73.91058756759054,"(40.82463334182152, -73.91058756759054)",PATROL BORO BRONX,(null),25-44,BLACK,F
279763551,2023-12-31T00:00:00.000,22:25:00,2023-12-31T00:00:00.000,22:35:00,110.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1025509.0,209403.0,UNKNOWN,UNKNOWN,U,,40.741345,-73.851106,"(40.741345, -73.851106)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,M
279744225,2023-12-30T00:00:00.000,21:30:00,2023-12-31T00:00:00.000,10:00:00,106.0,2023-12-31T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1024167.0,181772.0,UNKNOWN,UNKNOWN,U,,40.66550885687681,-73.85611562995088,"(40.66550885687681, -73.85611562995088)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,F
279818335,2023-12-31T00:00:00.000,05:10:00,2023-12-31T00:00:00.000,05:20:00,114.0,2023-12-31T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009537.0,217942.0,UNKNOWN,WHITE,M,,40.764841,-73.908711,"(40.764841, -73.908711)",PATROL BORO QUEENS NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M
279745599,2023-12-31T00:00:00.000,05:09:00,2023-12-31T00:00:00.000,05:19:00,40.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),811,1007372.0,232751.0,45-64,WHITE HISPANIC,M,,40.805495,-73.916477,"(40.805495, -73.916477)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,F
279740796,2023-12-31T00:00:00.000,03:40:00,2023-12-31T00:00:00.000,03:50:00,75.0,2023-12-31T00:00:00.000,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),374,1017036.0,183890.0,25-44,BLACK,M,,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,F
279739248,2023-12-31T00:00:00.000,04:26:00,2023-12-31T00:00:00.000,04:45:00,44.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,401.0,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1005605.0,246324.0,UNKNOWN,WHITE HISPANIC,F,,40.8427517924157,-73.92281894219363,"(40.8427517924157, -73.92281894219363)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,F
279739246,2023-12-31T00:00:00.000,04:44:00,2023-12-31T00:00:00.000,04:50:00,26.0,2023-12-31T00:00:00.000,105,ROBBERY,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),997374.0,234664.0,<18,BLACK,M,3.0,40.8107644899635,-73.952590152183,"(40.8107644899635, -73.952590152183)",PATROL BORO MAN NORTH,125 STREET,25-44,WHITE HISPANIC,M
279741139,2023-12-31T00:00:00.000,04:00:00,2023-12-31T00:00:00.000,04:40:00,90.0,2023-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),472,994402.0,196047.0,25-44,BLACK,F,,40.704776,-73.963383,"(40.704776, -73.963383)",PATROL BORO BKLYN NORTH,(null),65+,WHITE HISPANIC,F
279760300,2023-12-31T00:00:00.000,11:20:00,2023-12-31T00:00:00.000,11:22:00,6.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),984170.0,206190.0,25-44,BLACK,M,,40.732622,-74.000289,"(40.732622, -74.000289)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
279739272,2023-12-29T00:00:00.000,23:00:00,2023-12-30T00:00:00.000,05:30:00,106.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,QUEENS,INSIDE,(null),N.Y. POLICE DEPT,0,(null),(null),(null),1031898.0,186189.0,UNKNOWN,BLACK,M,,40.677597,-73.828216,"(40.677597, -73.828216)",PATROL BORO QUEENS SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,M
279759258,2023-12-21T00:00:00.000,20:55:00,2023-12-21T00:00:00.000,21:07:00,110.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1018896.0,207065.0,UNKNOWN,UNKNOWN,U,,40.734955,-73.874983,"(40.734955, -73.874983)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279733771,2023-12-24T00:00:00.000,12:55:00,2023-12-24T00:00:00.000,17:00:00,108.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,458.0,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,FELONY,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1007496.0,209562.0,UNKNOWN,UNKNOWN,U,,40.741847,-73.916111,"(40.741847, -73.916111)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,M
279752690,2023-12-31T00:00:00.000,00:47:00,2023-12-31T00:00:00.000,07:50:00,45.0,2023-12-31T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),939,1032947.0,238316.0,UNKNOWN,UNKNOWN,U,,40.820665,-73.824055,"(40.820665, -73.824055)",PATROL BORO BRONX,(null),25-44,BLACK,M
279739267,2023-12-31T00:00:00.000,03:20:00,2023-12-31T00:00:00.000,03:22:00,102.0,2023-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1032386.0,190648.0,25-44,BLACK,M,,40.689832,-73.826424,"(40.689832, -73.826424)",PATROL BORO QUEENS SOUTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M
279755990,2023-12-31T00:00:00.000,03:20:00,,(null),46.0,2023-12-31T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008644.0,248397.0,25-44,BLACK,M,,40.848435,-73.911826,"(40.848435, -73.911826)",PATROL BORO BRONX,(null),25-44,BLACK,F
279743125,2023-12-30T00:00:00.000,19:20:00,2023-12-30T00:00:00.000,19:27:00,66.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),986940.0,171895.0,25-44,WHITE HISPANIC,F,,40.63849,-73.990307,"(40.63849, -73.990307)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M
279763043,2023-12-31T00:00:00.000,20:15:00,2023-12-31T00:00:00.000,20:45:00,115.0,2023-12-31T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,(null),(null),N.Y. POLICE DEPT,0,(null),(null),(null),1012534.0,214872.0,25-44,WHITE HISPANIC,M,,40.7564052263946,-73.8979087119587,"(40.7564052263946, -73.8979087119587)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,E
279748174,2023-12-29T00:00:00.000,22:50:00,2023-12-29T00:00:00.000,23:00:00,6.0,2023-12-31T00:00:00.000,109,GRAND LARCENY,406.0,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),983452.0,206671.0,UNKNOWN,UNKNOWN,U,,40.733942,-74.002878,"(40.733942, -74.002878)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
279745617,2023-12-31T00:00:00.000,08:00:00,,(null),62.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984344.0,160881.0,25-44,WHITE HISPANIC,M,,40.608259,-73.999661,"(40.608259, -73.999661)",PATROL BORO BKLYN SOUTH,(null),<18,BLACK,F
279763050,2023-12-31T00:00:00.000,15:30:00,2023-12-31T00:00:00.000,15:40:00,120.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),965505.0,163694.0,UNKNOWN,UNKNOWN,F,,40.615961,-74.067516,"(40.615961, -74.067516)",PATROL BORO STATEN ISLAND,(null),25-44,BLACK,M
279757767,2023-12-27T00:00:00.000,00:01:00,2023-12-31T00:00:00.000,09:37:00,33.0,2023-12-31T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),999318.0,245037.0,(null),(null),(null),,40.83923231940621,-73.94554424821676,"(40.839232319406214, -73.94554424821676)",PATROL BORO MAN NORTH,(null),45-64,ASIAN / PACIFIC ISLANDER,F
